Kecamatan;Kelurahan;latitude;longitude;street_name;search_query;gmaps_link;location_name_maps;location_name_structured
Pulau Laut Tanjung Selayar;Gosong Panjang;-3.32;115.44;Pulau Laut Bar., 72153, Gosong Panjang, Pulau Laut Barat, Gosong Panjang, Kec. Pulau Laut Tj. Selayar, Kab. Kotabaru, Kalimantan Selatan 72153;Kantor Kelurahan Gosong Panjang Pulau Laut Tanjung Selayar, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;kantor desa gosong panjang;Gedung_Kelurahan_Gosong_Panjang
Pulau Laut Tanjung Selayar;Kampung Baru;-4.0162247;116.0279348;;Kantor Kelurahan Kampung Baru Pulau Laut Tanjung Selayar, Kalimantan Selatan;https://www.google.com/maps?q=-4.0162247,116.0279348;Kp. Baru;Gedung_Kelurahan_Kampung_Baru
Pulau Laut Tanjung Selayar;Tanjung Sungkai;-4.0532765;116.0631329;W3WX+MMM, Tj. Sungkai, Kec. Pulau Laut Bar., Kab. Kotabaru, Kalimantan Selatan 72153;Kantor Kelurahan Tanjung Sungkai Pulau Laut Tanjung Selayar, Kalimantan Selatan;https://www.google.com/maps?q=-4.0532765,116.0631329;Kantor Desa Tanjung Sungkai;Gedung_Kelurahan_Tanjung_Sungkai
Pulau Laut Tanjung Selayar;Tanjung Pelayar;-4.050969;116.0648831;W4X2+J97, Unnamed Road, Tanjung Pelayar, Pulaulaut Barat, Kotabaru Regency, South Kalimantan 72153;Kantor Kelurahan Tanjung Pelayar Pulau Laut Tanjung Selayar, Kalimantan Selatan;https://www.google.com/maps?q=-4.050969,116.0648831;Kantor Desa Tanjung Pelayar;Gedung_Kelurahan_Tanjung_Pelayar
Pulau Laut Tanjung Selayar;Banda Raya;-3.32;115.44;2449+W6, Banda Raya, Kec. Pulau Laut Tj. Selayar, Kab. Kotabaru, Kalimantan Selatan 72154;Kantor Kelurahan Banda Raya Pulau Laut Tanjung Selayar, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Bandar Raya;Gedung_Kelurahan_Banda_Raya
Pulau Laut Tanjung Selayar;Tata Mekar;-3.32;115.44;232X+8WF, Tata Mekar, Kec. Pulau Laut Tj. Selayar, Kab. Kotabaru, Kalimantan Selatan 72153;Kantor Kelurahan Tata Mekar Pulau Laut Tanjung Selayar, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Tata Mekar;Gedung_Kelurahan_Tata_Mekar
Pulau Laut Tanjung Selayar;Bangun Rejo;-3.32;115.44;24JC+F3G, Unnamed Road, Bangun Rejo, Kec. Pulau Laut Tj. Selayar, Kab. Kotabaru, Kalimantan Selatan 72154;Kantor Kelurahan Bangun Rejo Pulau Laut Tanjung Selayar, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Bangun Rejo;Gedung_Kelurahan_Bangun_Rejo
Sungai Pinang;Hakim Makmur;-3.3536855;115.0235151;;Kantor Kelurahan Hakim Makmur Sungai Pinang, Kalimantan Selatan;https://www.google.com/maps?q=-3.3536855,115.0235151;Hakim Makmur;Gedung_Kelurahan_Hakim_Makmur
Sungai Pinang;Kahelaan;-3.2688982;115.0372345;;Kantor Kelurahan Kahelaan Sungai Pinang, Kalimantan Selatan;https://www.google.com/maps?q=-3.2688982,115.0372345;Kahelaan;Gedung_Kelurahan_Kahelaan
Sungai Pinang;Sumber Baru;-3.2827745;115.1298177;;Kantor Kelurahan Sumber Baru Sungai Pinang, Kalimantan Selatan;https://www.google.com/maps?q=-3.2827745,115.1298177;Sumber Baru;Gedung_Kelurahan_Sumber_Baru
Sungai Pinang;Sumber Harapan;-3.32;115.44;P7HH+W5G, Unnamed Road, Sumber Baru, Kec. Sungai Pinang, Kabupaten Banjar, Kalimantan Selatan 70675;Kantor Kelurahan Sumber Harapan Sungai Pinang, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Sumber Harapan;Gedung_Kelurahan_Sumber_Harapan
Sungai Pinang;Kupang Rejo;-3.2218308;115.0767753;;Kantor Kelurahan Kupang Rejo Sungai Pinang, Kalimantan Selatan;https://www.google.com/maps?q=-3.2218308,115.0767753;Kupang Rejo;Gedung_Kelurahan_Kupang_Rejo
Sungai Pinang;Sungai Pinang;-3.2019139;115.1943336;Q6XJ+65J, Jl. Belimbing Raya, Kupang Rejo, Kec. Sungai Pinang, Kabupaten Banjar, Kalimantan Selatan 70675;Kantor Kelurahan Sungai Pinang Sungai Pinang, Kalimantan Selatan;https://www.google.com/maps?q=-3.2019139,115.1943336;Kantor Kecamatan Sungai Pinang;Gedung_Kelurahan_Sungai_Pinang
Sungai Pinang;Pakutik;-3.32;115.44;R67V+3JJ, Jl. Pakutik 2, Pakutik, Kec. Sungai Pinang, Kabupaten Banjar, Kalimantan Selatan 70675;Kantor Kelurahan Pakutik Sungai Pinang, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Pakutik;Gedung_Kelurahan_Pakutik
Sungai Pinang;Rantau Nangka;-3.32;115.44;R67X+4XH, Jl. Trans Rantau Nangka, Sungai Pinang, Kec. Sungai Pinang, Kabupaten Banjar, Kalimantan Selatan 70675;Kantor Kelurahan Rantau Nangka Sungai Pinang, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;KANTOR Kelurahan Desa Rantau Nangka;Gedung_Kelurahan_Rantau_Nangka
Sungai Pinang;Rantau Bakula;-3.1817516;115.2276187;R797+7FV, Jl. Belimbing Raya, Pakutik, Kec. Sungai Pinang, Kabupaten Banjar, Kalimantan Selatan 70675;Kantor Kelurahan Rantau Bakula Sungai Pinang, Kalimantan Selatan;https://www.google.com/maps?q=-3.1817516,115.2276187;Kantor Desa Rantau Bakula Kec. Sungai Pinang;Gedung_Kelurahan_Rantau_Bakula
Sungai Pinang;Belimbing Lama;-3.1501499;115.2816696;V829+C35, Belimbing Lama, Kec. Sungai Pinang, Kabupaten Banjar, Kalimantan Selatan 70675;Kantor Kelurahan Belimbing Lama Sungai Pinang, Kalimantan Selatan;https://www.google.com/maps?q=-3.1501499,115.2816696;Kantor Pambakal Belimbing Lama;Gedung_Kelurahan_Belimbing_Lama
Sungai Pinang;Belimbing Baru;-3.1185671;115.1428617;;Kantor Kelurahan Belimbing Baru Sungai Pinang, Kalimantan Selatan;https://www.google.com/maps?q=-3.1185671,115.1428617;Belimbing Baru;Gedung_Kelurahan_Belimbing_Baru
Candi Laras Utara;Kaladan;-2.957374;114.7988701;2RVM+3X3, Kaladan, Kec. Candi Laras Utara, Kabupaten Tapin, Kalimantan Selatan 71171;Kantor Kelurahan Kaladan Candi Laras Utara, Kalimantan Selatan;https://www.google.com/maps?q=-2.957374,114.7988701;Kantor Desa Keladan;Gedung_Kelurahan_Kaladan
Candi Laras Utara;Sungai Salai Hilir;-2.9230229;114.829917;3VG8+Q9W, Jalan Desa, Sungai Salai, Kec. Candi Laras Utara, Kabupaten Tapin, Kalimantan Selatan 71171;Kantor Kelurahan Sungai Salai Hilir Candi Laras Utara, Kalimantan Selatan;https://www.google.com/maps?q=-2.9230229,114.829917;Kantor Desa Sungai Salai;Gedung_Kelurahan_Sungai_Salai_Hilir
Candi Laras Utara;Sungai Salai;-2.9230229;114.829917;3VG8+Q9W, Jalan Desa, Sungai Salai, Kec. Candi Laras Utara, Kabupaten Tapin, Kalimantan Selatan 71171;Kantor Kelurahan Sungai Salai Candi Laras Utara, Kalimantan Selatan;https://www.google.com/maps?q=-2.9230229,114.829917;Kantor Desa Sungai Salai;Gedung_Kelurahan_Sungai_Salai
Candi Laras Utara;Sungai Puting;-2.9454762;114.8693109;3W34+R45, Sungai Puting, Kec. Candi Laras Utara, Kabupaten Tapin, Kalimantan Selatan 71171;Kantor Kelurahan Sungai Puting Candi Laras Utara, Kalimantan Selatan;https://www.google.com/maps?q=-2.9454762,114.8693109;Kantor Desa Sungai Puting;Gedung_Kelurahan_Sungai_Puting
Candi Laras Utara;Pariok;-3.32;115.44;4WF7+X67, Pariok, Kec. Candi Laras Utara, Kabupaten Tapin, Kalimantan Selatan 71162;Kantor Kelurahan Pariok Candi Laras Utara, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Pariok;Gedung_Kelurahan_Pariok
Candi Laras Utara;Margasari Hilir;-3.32;115.44;4WCM+323, Margasari Ilir, Kec. Candi Laras Utara, Kabupaten Tapin, Kalimantan Selatan 71162;Kantor Kelurahan Margasari Hilir Candi Laras Utara, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Margasari Hilir;Gedung_Kelurahan_Margasari_Hilir
Candi Laras Utara;Batalas;-3.32;115.44;5VMG+3J5, Batalas, Kec. Candi Laras Utara, Kabupaten Tapin, Kalimantan Selatan 71171;Kantor Kelurahan Batalas Candi Laras Utara, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Batalas;Gedung_Kelurahan_Batalas
Candi Laras Utara;Teluk Haur;-2.8001507;114.8644217;5WX2+W5Q, Tlk. Haur, Kec. Candi Laras Utara, Kabupaten Tapin, Kalimantan Selatan 71171;Kantor Kelurahan Teluk Haur Candi Laras Utara, Kalimantan Selatan;https://www.google.com/maps?q=-2.8001507,114.8644217;Kantor Desa Teluk Haur;Gedung_Kelurahan_Teluk_Haur
Candi Laras Utara;Rawana;-2.7951452;114.9088111;6W4V+2VH, Rawana Hulu, Kec. Candi Laras Utara, Kabupaten Tapin, Kalimantan Selatan 71171;Kantor Kelurahan Rawana Candi Laras Utara, Kalimantan Selatan;https://www.google.com/maps?q=-2.7951452,114.9088111;Kantor Desa Rawana Hulu;Gedung_Kelurahan_Rawana
Candi Laras Utara;Rawana Hulu;-2.7951452;114.9088111;6W4V+2VH, Rawana Hulu, Kec. Candi Laras Utara, Kabupaten Tapin, Kalimantan Selatan 71171;Kantor Kelurahan Rawana Hulu Candi Laras Utara, Kalimantan Selatan;https://www.google.com/maps?q=-2.7951452,114.9088111;Kantor Desa Rawana Hulu;Gedung_Kelurahan_Rawana_Hulu
Candi Laras Utara;Buas Buas Hilir;-2.7698319;114.9023384;6WJQ+396, Unnamed Road, Buas Buas Hilir, Kec. Candi Laras Utara, Kabupaten Tapin, Kalimantan Selatan 71171;Kantor Kelurahan Buas Buas Hilir Candi Laras Utara, Kalimantan Selatan;https://www.google.com/maps?q=-2.7698319,114.9023384;Kantor Desa Buas Buas Hilir;Gedung_Kelurahan_Buas_Buas_Hilir
Candi Laras Utara;Buas Buas;-3.32;115.44;Buas Buas, Kec. Candi Laras Utara, Kabupaten Tapin, Kalimantan Selatan 71171;Kantor Kelurahan Buas Buas Candi Laras Utara, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;KANTOR DESA BUAS BUAS;Gedung_Kelurahan_Buas_Buas
Candi Laras Utara;Sawaja;-3.32;115.44;7X7G+57H, Sawaja, Kec. Candi Laras Utara, Kabupaten Tapin, Kalimantan Selatan 71252;Kantor Kelurahan Sawaja Candi Laras Utara, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Sawaja;Gedung_Kelurahan_Sawaja
Kelua;Pulau;-3.32;115.44;P7CX+WFM, Pulau, Kec. Kelua, Kabupaten Tabalong, Kalimantan Selatan 71552;Kantor Kelurahan Pulau Kelua, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kelurahan Pulau Kec.Kelua;Gedung_Kelurahan_Pulau
Kelua;Ampukung;-2.2915316;115.2612063;Unnamed Road No.71552, Ampukung, Kec. Kelua, Kabupaten Tabalong, Kalimantan Selatan 71552;Kantor Kelurahan Ampukung Kelua, Kalimantan Selatan;https://www.google.com/maps?q=-2.2915316,115.2612063;KANTOR DESA AMPUKUNG;Gedung_Kelurahan_Ampukung
Kelua;Telaga Itar;-2.2998431;115.2569585;P72V+366, Telaga Itar, Kec. Kelua, Kabupaten Tabalong, Kalimantan Selatan 71552;Kantor Kelurahan Telaga Itar Kelua, Kalimantan Selatan;https://www.google.com/maps?q=-2.2998431,115.2569585;Kantor Kepala Desa Telaga Itar;Gedung_Kelurahan_Telaga_Itar
Kelua;Sungai Buluh;-3.32;115.44;Q828+XR4, Sungai Buluh, Kec. Kelua, Kabupaten Tabalong, Kalimantan Selatan 71555;Kantor Kelurahan Sungai Buluh Kelua, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Sungai Buluh Kelua;Gedung_Kelurahan_Sungai_Buluh
Kelua;Binturu;-2.2468007;115.2570056;Q73V+76, Binturu, Kec. Kelua, Kabupaten Tabalong, Kalimantan Selatan 71552;Kantor Kelurahan Binturu Kelua, Kalimantan Selatan;https://www.google.com/maps?q=-2.2468007,115.2570056;Kantor Desa Binturu;Gedung_Kelurahan_Binturu
Kelua;Pudak Setegal;-3.32;115.44;P75V+HWX, Pudak Setegal, Kec. Kelua, Kabupaten Tabalong, Kalimantan Selatan 71552;Kantor Kelurahan Pudak Setegal Kelua, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Pudak Setegal Kec.Kelua;Gedung_Kelurahan_Pudak_Setegal
Kelua;Pasar Panas;-2.2205028;115.2261654;Q7H6+QVW, Jalan, Pasar Panas, Kelua, Tabalong Regency, South Kalimantan 71552;Kantor Kelurahan Pasar Panas Kelua, Kalimantan Selatan;https://www.google.com/maps?q=-2.2205028,115.2261654;Kantor Desa Pasar Panas;Gedung_Kelurahan_Pasar_Panas
Kelua;Masintan;-2.2776675;115.2626257;P7CX+WFM, Pulau, Kec. Kelua, Kabupaten Tabalong, Kalimantan Selatan 71552;Kantor Kelurahan Masintan Kelua, Kalimantan Selatan;https://www.google.com/maps?q=-2.2776675,115.2626257;Kantor Kelurahan Pulau Kec.Kelua;Gedung_Kelurahan_Masintan
Kelua;Takulat;-2.2665883;115.2557196;P7MR+9P6, Takulat, Kec. Kelua, Kabupaten Tabalong, Kalimantan Selatan 71552;Kantor Kelurahan Takulat Kelua, Kalimantan Selatan;https://www.google.com/maps?q=-2.2665883,115.2557196;Kantor Desa Takulat;Gedung_Kelurahan_Takulat
Kelua;Paliat;-2.2646438;115.2740539;P8P6+42X, Paliat, Kec. Kelua, Kabupaten Tabalong, Kalimantan Selatan 71555;Kantor Kelurahan Paliat Kelua, Kalimantan Selatan;https://www.google.com/maps?q=-2.2646438,115.2740539;Kantor Desa Paliat;Gedung_Kelurahan_Paliat
Kelua;Karangan Putih;-3.32;115.44;P7WJ+C6P, Jl. Kelua - Ps. Panas, Karangan Putih, Kec. Kelua, Kabupaten Tabalong, Kalimantan Selatan 71552;Kantor Kelurahan Karangan Putih Kelua, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Karangan Putih;Gedung_Kelurahan_Karangan_Putih
Kelua;Bahungin;-3.32;115.44;P7PM+Q87, Unnamed Rd, Takulat, Kec. Kelua, Kabupaten Tabalong, Kalimantan Selatan 71552;Kantor Kelurahan Bahungin Kelua, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;KANTOR DESA BAHUNGIN;Gedung_Kelurahan_Bahungin
Mataraman;Baru;-3.3754178;114.9407234;;Kantor Kelurahan Baru Mataraman, Kalimantan Selatan;https://www.google.com/maps?q=-3.3754178,114.9407234;Baru;Gedung_Kelurahan_Baru
Mataraman;Gunung Ulin;-3.3814592;114.9321308;Jl. Hendratna No.desa, Gunung Ulin, Kec. Mataraman, Kabupaten Banjar, Kalimantan Selatan 70672;Kantor Kelurahan Gunung Ulin Mataraman, Kalimantan Selatan;https://www.google.com/maps?q=-3.3814592,114.9321308;Kantor Desa Gunung Ulin;Gedung_Kelurahan_Gunung_Ulin
Mataraman;Sungai Jati;-3.3522251;114.9978115;J2XM+4G5, Sungai Jati, Kec. Mataraman, Kabupaten Banjar, Kalimantan Selatan 70672;Kantor Kelurahan Sungai Jati Mataraman, Kalimantan Selatan;https://www.google.com/maps?q=-3.3522251,114.9978115;Kantor Desa Sei. Jati;Gedung_Kelurahan_Sungai_Jati
Mataraman;Takuti;-3.2829068;114.9889532;;Kantor Kelurahan Takuti Mataraman, Kalimantan Selatan;https://www.google.com/maps?q=-3.2829068,114.9889532;Takuti;Gedung_Kelurahan_Takuti
Mataraman;Tanah Abang;-3.3132055;114.9601315;MXPW+PF7 Kode Pos, Kantor, Tanah Abang, Kec. Mataraman, Kabupaten Banjar, Kalimantan Selatan 70672;Kantor Kelurahan Tanah Abang Mataraman, Kalimantan Selatan;https://www.google.com/maps?q=-3.3132055,114.9601315;Kantor Desa Tanah Abang Kecamatan Mataraman Kabupaten Banjar Kode Pos 70672;Gedung_Kelurahan_Tanah_Abang
Mataraman;Bawahan Pasar;-3.2870428;114.9528701;;Kantor Kelurahan Bawahan Pasar Mataraman, Kalimantan Selatan;https://www.google.com/maps?q=-3.2870428,114.9528701;Bawahan Ps.;Gedung_Kelurahan_Bawahan_Pasar
Mataraman;Surian;-3.32;115.44;;Kantor Kelurahan Surian Mataraman, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Surian;Gedung_Kelurahan_Surian
Mataraman;Pematang Danau;-3.3331208;114.8923031;Jalan Padat Karya No.RT.02, Sungai Alat, Kec. Mataraman, Kabupaten Banjar, Kalimantan Selatan 70671;Kantor Kelurahan Pematang Danau Mataraman, Kalimantan Selatan;https://www.google.com/maps?q=-3.3331208,114.8923031;KANTOR DESA PEMATANG DANAU;Gedung_Kelurahan_Pematang_Danau
Mataraman;Pasiraman;-3.3213918;114.8989231;Pasiraman, Kec. Mataraman, Kabupaten Banjar, Kalimantan Selatan 70671;Kantor Kelurahan Pasiraman Mataraman, Kalimantan Selatan;https://www.google.com/maps?q=-3.3213918,114.8989231;KANTOR DESA PASIRAMAN;Gedung_Kelurahan_Pasiraman
Mataraman;Bawahan Selan;-3.3286918;114.9205521;MXC4+GJH, Danau Salak, Kec. Astambul, Kabupaten Banjar, Kalimantan Selatan 70671;Kantor Kelurahan Bawahan Selan Mataraman, Kalimantan Selatan;https://www.google.com/maps?q=-3.3286918,114.9205521;Kantor Desa Bawahan Selan;Gedung_Kelurahan_Bawahan_Selan
Mataraman;Bawahan Seberang;-3.2991603;114.9577402;;Kantor Kelurahan Bawahan Seberang Mataraman, Kalimantan Selatan;https://www.google.com/maps?q=-3.2991603,114.9577402;Bawahan Seberang;Gedung_Kelurahan_Bawahan_Seberang
Mataraman;Mangkalawat;-3.3273251;114.9447543;MXFJ+387, Desa, Mangkalawat, Kec. Mataraman, Kabupaten Banjar, Kalimantan Selatan 70671;Kantor Kelurahan Mangkalawat Mataraman, Kalimantan Selatan;https://www.google.com/maps?q=-3.3273251,114.9447543;Kantor Desa Mangkalawat;Gedung_Kelurahan_Mangkalawat
Mataraman;Mataraman;-3.3263511;114.9422755;Jl. A. Yani No.km.59, Mataraman, Kec. Mataraman, Kabupaten Banjar, Kalimantan Selatan 70671;Kantor Kelurahan Mataraman Mataraman, Kalimantan Selatan;https://www.google.com/maps?q=-3.3263511,114.9422755;KANTOR DESA MATARAMAN;Gedung_Kelurahan_Mataraman
Mataraman;Simpang Tiga;-3.32;115.44;MXGW+9F5, Jl. A. Yani, Simpang Tiga, Kec. Mataraman, Kabupaten Banjar, Kalimantan Selatan 70672;Kantor Kelurahan Simpang Tiga Mataraman, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Simpang Tiga;Gedung_Kelurahan_Simpang_Tiga
Mataraman;Lok Tamu;-3.2978576;114.9767356;P227+V43, Jl. A. Yani, Tanah Intan, Kec. Simpang Empat, Kabupaten Banjar, Kalimantan Selatan 70673;Kantor Kelurahan Lok Tamu Mataraman, Kalimantan Selatan;https://www.google.com/maps?q=-3.2978576,114.9767356;Kantor Desa Lok Tamu;Gedung_Kelurahan_Lok_Tamu
Muara Harus;Madang;-2.274922;115.2962631;P8GJ+2WM, Madang, Kec. Muara Harus, Kabupaten Tabalong, Kalimantan Selatan 71555;Kantor Kelurahan Madang Muara Harus, Kalimantan Selatan;https://www.google.com/maps?q=-2.274922,115.2962631;Kantor Kepala Desa Madang;Gedung_Kelurahan_Madang
Muara Harus;Padangin;-3.32;115.44;P8QM+FW4, Unnamed Road, Padangin, Kec. Muara Harus, Kabupaten Tabalong, Kalimantan Selatan 71555;Kantor Kelurahan Padangin Muara Harus, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kepala Desa Padangin;Gedung_Kelurahan_Padangin
Muara Harus;Harus;-2.2564381;115.2674371;;Kantor Kelurahan Harus Muara Harus, Kalimantan Selatan;https://www.google.com/maps?q=-2.2564381,115.2674371;Kec. Muara Harus;Gedung_Kelurahan_Harus
Muara Harus;Tantaringin;-3.32;115.44;Q83F+754, Tantaringin, Kec. Muara Harus, Kabupaten Tabalong, Kalimantan Selatan 71555;Kantor Kelurahan Tantaringin Muara Harus, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Tantaringin;Gedung_Kelurahan_Tantaringin
Muara Harus;Manduin;-3.32;115.44;Q8HH+664, Manduin, Kec. Muara Harus, Kabupaten Tabalong, Kalimantan Selatan 71561;Kantor Kelurahan Manduin Muara Harus, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Manduin;Gedung_Kelurahan_Manduin
Muara Harus;Mantuil;-3.3493821;114.5114514;MG2X+62R, Kuin Kecil, Kec. Aluh-Aluh, Kabupaten Banjar, Kalimantan Selatan 70119;Kantor Kelurahan Mantuil Muara Harus, Kalimantan Selatan;https://www.google.com/maps?q=-3.3493821,114.5114514;Kantor Kelurahan Mantuil;Gedung_Kelurahan_Mantuil
Muara Harus;Murung Karangan;-3.32;115.44;Q869+P6, Murung Karangan, Kec. Muara Harus, Kabupaten Tabalong, Kalimantan Selatan 71561;Kantor Kelurahan Murung Karangan Muara Harus, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Murung Karangan;Gedung_Kelurahan_Murung_Karangan
Pengaron;Maniapun;-3.3360189;115.0154528;;Kantor Kelurahan Maniapun Pengaron, Kalimantan Selatan;https://www.google.com/maps?q=-3.3360189,115.0154528;Maniapun;Gedung_Kelurahan_Maniapun
Pengaron;Lobang Baru;-3.32;115.44;M3VR+QJC, Lobang Baru, Kec. Pengaron, Kabupaten Banjar, Kalimantan Selatan 70674;Kantor Kelurahan Lobang Baru Pengaron, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Lobang Baru;Gedung_Kelurahan_Lobang_Baru
Pengaron;Lok Tunggul;-3.32;115.44;M3QQ+V7M, Jl. Manggis, RT.01 RW02, Loktunggul, Kec. Pengaron, Kabupaten Banjar, Kalimantan Selatan 70674;Kantor Kelurahan Lok Tunggul Pengaron, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa LOK TUNGGUL;Gedung_Kelurahan_Lok_Tunggul
Pengaron;Kertak Empat;-3.2791248;115.089067;Kertak Empat adalah salah satu desa yang terletak di Jalan Pengasih, Kecamatan Pengaron, Kabupaten Banjar, Provinsi Kalimantan Selatan, Indonesia.Wikipedia;Kantor Kelurahan Kertak Empat Pengaron, Kalimantan Selatan;https://www.google.com/maps?q=-3.2791248,115.089067;Kertak Empat;Gedung_Kelurahan_Kertak_Empat
Pengaron;Pengarom;-3.3023997;114.8676396;;Kantor Kelurahan Pengarom Pengaron, Kalimantan Selatan;https://www.google.com/maps?q=-3.3023997,114.8676396;Kec. Pengaron;Gedung_Kelurahan_Pengarom
Pengaron;Benteng;-3.32;115.44;P425+W6R, Loktunggul, Kec. Pengaron, Kabupaten Banjar, Kalimantan Selatan 70674;Kantor Kelurahan Benteng Pengaron, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Benteng;Gedung_Kelurahan_Benteng
Pengaron;Lumpangi;-3.2792489;115.1007453;Jl.aliamin No.rt 01, Lumpangi, Kec. Pengaron, Kabupaten Banjar, Kalimantan Selatan 70674;Kantor Kelurahan Lumpangi Pengaron, Kalimantan Selatan;https://www.google.com/maps?q=-3.2792489,115.1007453;Kantor Desa Lumpangi;Gedung_Kelurahan_Lumpangi
Pengaron;Ati`lm;-3.287943;115.1022491;P46Q+R8F Ati'im, Benteng, Kec. Pengaron, Kabupaten Banjar, Kalimantan Selatan 70674;Kantor Kelurahan Ati`lm Pengaron, Kalimantan Selatan;https://www.google.com/maps?q=-3.287943,115.1022491;Kantor desa atiim;Gedung_Kelurahan_Atilm
Pengaron;Alimukim;-3.3217874;115.0641232;;Kantor Kelurahan Alimukim Pengaron, Kalimantan Selatan;https://www.google.com/maps?q=-3.3217874,115.0641232;Alimukim;Gedung_Kelurahan_Alimukim
Pengaron;Antaraku;-3.2572892;115.1536321;P5VQ+3VM, Ati'im, Kec. Pengaron, Kabupaten Banjar, Kalimantan Selatan 70674;Kantor Kelurahan Antaraku Pengaron, Kalimantan Selatan;https://www.google.com/maps?q=-3.2572892,115.1536321;KANTOR DESA ANTARAKU;Gedung_Kelurahan_Antaraku
Pengaron;Panyiuran;-3.2220622;115.1647723;Jl. Panyiuran Rt. 002, Ps. Baru, Kec. Pengaron, Kabupaten Banjar, Kalimantan Selatan 70674;Kantor Kelurahan Panyiuran Pengaron, Kalimantan Selatan;https://www.google.com/maps?q=-3.2220622,115.1647723;Kantor Desa Panyiuran;Gedung_Kelurahan_Panyiuran
Pengaron;Mangkauk;-3.32;115.44;Jl. Keramat No.Rt 003/001, Mangkauk, Kec. Pengaron, Kabupaten Banjar, Kalimantan Selatan 70674;Kantor Kelurahan Mangkauk Pengaron, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Mangkauk;Gedung_Kelurahan_Mangkauk
Pulau Laut Selatan;Teluk Sirih;-3.92287;116.2221512;Tlk. Sirih, Kec. Pulau Laut Sel., Kab. Kotabaru, Kalimantan Selatan 72154;Kantor Kelurahan Teluk Sirih Pulau Laut Selatan, Kalimantan Selatan;https://www.google.com/maps?q=-3.92287,116.2221512;Desa teluk sirih;Gedung_Kelurahan_Teluk_Sirih
Pulau Laut Selatan;Sungai Bulan;-3.6934901;115.7185539;8Q43+JR5, Sungai Dua Laut, Kec. Sungai Loban, Kabupaten Tanah Bumbu, Kalimantan Selatan 72274;Kantor Kelurahan Sungai Bulan Pulau Laut Selatan, Kalimantan Selatan;https://www.google.com/maps?q=-3.6934901,115.7185539;Kantor Desa Sungai Dua Laut;Gedung_Kelurahan_Sungai_Bulan
Pulau Laut Selatan;Sungai Bahim;-3.32;115.44;37QQ+7HV, Sungai Bahim, Kec. Pulau Laut Sel., Kab. Kotabaru, Kalimantan Selatan 72154;Kantor Kelurahan Sungai Bahim Pulau Laut Selatan, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Sungai Bahim;Gedung_Kelurahan_Sungai_Bahim
Pulau Laut Selatan;Alle Alle;-3.32;115.44;;Kantor Kelurahan Alle Alle Pulau Laut Selatan, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Alle Alle;Gedung_Kelurahan_Alle_Alle
Pulau Laut Selatan;Tanjung Seloka;-3.8998649;116.2687052;4823+3W2, Jl. H.Kanda, Tj. Seloka, Kec. Pulau Laut Sel., Kab. Kotabaru, Kalimantan Selatan 72154;Kantor Kelurahan Tanjung Seloka Pulau Laut Selatan, Kalimantan Selatan;https://www.google.com/maps?q=-3.8998649,116.2687052;Kantor Desa Tanjung Seloka;Gedung_Kelurahan_Tanjung_Seloka
